name,Movement,Case material,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($)
Patek Philippe Nautilus,Automatic,White gold,2023,Unworn,5811,"Original box, original papers", Florida,1320.2543126711105,148000.0
Patek Philippe Annual Calendar,Automatic,Rose gold,2022,Very good,5205,"Original box, original papers", Illinois,1256.6370614359173,58000.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1958,Good,2464,"No original box, no original papers", Georgia,855.2985999398212,7499.0
Patek Philippe,Manual winding,Steel,1965,Very good,3509,"No original box, no original papers", New Jersey,855.2985999398212,14000.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1945,Very good,96,"No original box, no original papers", New York,962.1127501618741,9900.0
Patek Philippe Calatrava,Manual winding,Yellow gold,1967,Good,2591,"No original box, no original papers", New York,962.1127501618741,7750.0
Patek Philippe Aquanaut,Automatic,White gold,2022,Very good,5168,"Original box, original papers", Arizona,1398.6684653047118,81000.0
Patek Philippe Nautilus,Automatic,Steel,2022,Unworn,5990,"Original box, original papers", New York,1288.2493375126646,109500.0
Patek Philippe Aquanaut,Automatic,Steel,2009,Very good,5167,"Original box, original papers", New Hampshire,1256.6370614359173,49500.0
Patek Philippe Perpetual Calendar Chronograph,Manual winding,Yellow gold,2022,Unworn,5270,"Original box, original papers", New York,1320.2543126711105,144995.0
Patek Philippe Nautilus,Automatic,Steel,2008,Fair,5712,"Original box, original papers", California,1520.0,95000.0
Patek Philippe Perpetual Calendar,Quartz,White gold,1997,Very good,5038,"No original box, no original papers", New Jersey,1017.8760197630929,48000.0
Patek Philippe Calatrava,Manual winding,White gold,2024,Very good,3796,"No original box, no original papers", Florida,754.7676350249478,13999.0
Patek Philippe Calatrava,Automatic,White gold,2018,Very good,6006,"Original box, original papers", New Hampshire,1194.5906065275187,27500.0
Patek Philippe Nautilus,Automatic,Steel,2023,Unworn,5726,"Original box, original papers", New York,1288.2493375126646,126450.0
Patek Philippe World Time,Automatic,White gold,2011,Very good,5130,"Original box, original papers", Caserta,1225.4174844408687,36191.0
Patek Philippe World Time Chronograph,Automatic,White gold,2008,Unworn,5930,"Original box, original papers", New York,1225.4174844408687,61000.0
Patek Philippe Calatrava,Manual winding,White gold,1995,Very good,4809,"Original papers, no original box", Mannheim,490.8738521234052,9910.0
Patek Philippe Annual Calendar,Automatic,Rose gold,2022,Very good,5205,"Original box, no original papers", New York,1256.6370614359173,58399.0
Patek Philippe Chronograph,Manual winding,White gold,2023,Very good,5172,"Original box, original papers", Florida,1320.2543126711105,67950.0
Patek Philippe Nautilus,Automatic,Rose gold,2016,Very good,5711,"Original box, original papers", New York,1256.6370614359173,159000.0
Patek Philippe Calatrava,Automatic,Steel,2019,Very good,5212,"Original box, original papers", North Carolina,1256.6370614359173,35000.0
Patek Philippe Nautilus,Automatic,Steel,2023,Unworn,7118,"Original box, original papers", New York,973.1397403759745,60995.0
Patek Philippe Neptune,Automatic,Gold/Steel,1990,Very good,5080,"Original box, no original papers", California,1017.8760197630929,14450.0
Patek Philippe Calatrava,Automatic,Rose gold,2019,Very good,5227,"Original box, original papers", Florida,1194.5906065275187,31999.0
Patek Philippe Aquanaut,Quartz,Yellow gold,2022,Very good,4960,"Original box, no original papers", New York,615.7521601035994,30000.0
Patek Philippe Calatrava,Manual winding,White gold,2020,Good,5196,"Original box, original papers", Illinois,296.0,21425.0
Patek Philippe Calatrava,Automatic,Yellow gold,2024,Very good,4512,"No original box, no original papers", Texas,855.2985999398212,9095.0
Patek Philippe Calatrava,Quartz,Yellow gold,1990,Very good,4819,"Original box, no original papers", Colorado,125.0,6454.0
Patek Philippe Calatrava,Automatic,Yellow gold,1970,Very good,3606,"Original box, no original papers", Florida,855.2985999398212,9260.0
Patek Philippe,Manual winding,Yellow gold,1950,Good,3036,"No original box, no original papers", New York,283.5287369864788,8000.0
Patek Philippe Golden Ellipse,Automatic,Yellow gold,1973,Very good,3605,"No original box, no original papers", New Jersey,1254.0,28000.0
Patek Philippe Travel Time,Automatic,White gold,2021,Very good,5524,"Original box, original papers", New Jersey,1385.4423602330987,42999.0
Patek Philippe Aquanaut,Automatic,Steel,2016,Very good,5164,"Original box, original papers", New York,1307.4051987179282,78959.0
Patek Philippe Aquanaut,Automatic,Steel,2015,Good,5167,"Original box, original papers", New York,1256.6370614359173,49000.0
Patek Philippe Nautilus,Automatic,Rose gold,2019,Unworn,5711,"Original box, original papers", New York,1256.6370614359173,151900.0
Patek Philippe Perpetual Calendar,Automatic,White gold,2021,Unworn,5320,"Original box, original papers", New York,1256.6370614359173,60999.0
Patek Philippe Nautilus,Automatic,Steel,2010,Very good,5712,"Original box, original papers", New York,1520.0,92500.0
Patek Philippe Golden Ellipse,Manual winding,White gold,2010,Very good,3648,"No original box, no original papers", California,572.5552611167398,9500.0
Patek Philippe World Time,Automatic,Rose gold,2000,Very good,5110,"No original box, no original papers", Texas,1702.0,29850.0
Patek Philippe Calatrava,Automatic,Steel,2022,Unworn,5212,"Original box, original papers", Florida,1256.6370614359173,38900.0
Patek Philippe Calatrava,Manual winding,Rose gold,1944,Very good,5196,"Original papers, no original box", Connecticut,1584.0,19900.0
Patek Philippe Nautilus,Quartz,Steel,1985,Good,4700,"No original box, no original papers", Bologna,572.5552611167398,13251.0
Patek Philippe Nautilus,Automatic,Steel,2022,Very good,3800,"No original box, no original papers", New York,1075.2100856911068,46000.0
Patek Philippe Calatrava,Automatic,White gold,2021,Very good,5524,"Original box, original papers", New York,1385.4423602330987,37495.0
Patek Philippe Nautilus,Automatic,Steel,2024,Very good,5800,"Original box, original papers", Illinois,1134.1149479459152,80000.0
Patek Philippe Perpetual Calendar,Automatic,Yellow gold,2005,Very good,5039,"Original box, original papers", New York,962.1127501618741,44999.0
Patek Philippe Nautilus,Automatic,Steel,2022,Very good,5726,"Original box, original papers", Manchester,1288.2493375126646,126292.0
