name,Movement,Case material,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($)
17,0,5,1919,5,525,2,813,572.5552611167398,109999.0
13,0,1,2007,3,544,2,443,753.0,353186.0
6,0,6,2023,5,490,0,766,1134.1149479459152,23020.0
21,0,1,2022,3,488,2,824,1320.2543126711105,205500.0
17,0,5,2021,3,577,2,824,962.1127501618741,79500.0
0,1,7,2022,1,606,0,393,730.6166415004762,14514.0
2,0,3,2009,5,545,2,658,1288.2493375126646,58324.0
6,0,6,2022,5,441,2,47,962.1127501618741,24133.0
2,0,5,2015,5,545,2,619,1256.6370614359173,61191.0
4,0,3,2016,5,462,2,732,1256.6370614359173,99888.0
6,0,6,2022,0,183,0,404,962.1127501618741,12331.0
24,0,3,2024,3,592,2,266,1017.8760197630929,56349.0
6,1,7,1993,0,326,3,395,530.929158456675,8195.0
6,0,6,2023,5,479,0,250,1194.5906065275187,24500.0
6,0,3,1996,5,376,3,292,1182.3698111050544,28396.0
17,1,3,2023,5,577,2,813,962.1127501618741,129999.0
24,0,3,2020,4,592,2,824,1017.8760197630929,52565.0
12,1,6,2016,5,443,2,824,1436.2,26525.0
24,2,7,2011,5,345,3,744,380.132711084365,16850.0
26,0,1,2002,5,434,2,707,1075.2100856911068,48000.0
4,0,6,2019,5,463,2,732,1398.6684653047118,88900.0
17,0,6,1949,5,203,2,544,1164.1564276958677,185000.0
1,0,6,2001,5,390,3,216,1075.2100856911068,36636.0
4,0,3,2023,4,484,2,645,1250.3617301103716,182400.0
6,0,7,1995,5,387,0,764,1017.8760197630929,19800.0
26,0,6,2022,5,446,2,453,1225.4174844408687,61246.0
6,1,7,1985,5,112,1,461,490.8738521234052,8871.0
27,0,3,2020,4,542,1,425,1320.2543126711105,57615.0
13,1,1,2018,5,501,2,838,1320.2543126711105,214950.0
17,0,3,2024,3,552,2,702,1288.2493375126646,141939.0
4,0,3,2015,5,462,2,90,1256.6370614359173,97750.0
6,0,6,2020,1,490,1,860,1134.1149479459152,24382.0
4,2,5,2023,3,485,2,824,1182.3698111050544,51999.0
17,0,3,2019,5,552,2,348,1288.2493375126646,211354.0
18,0,7,2023,5,419,1,784,1075.2100856911068,60300.0
6,1,6,2008,3,368,2,747,1307.4051987179282,38147.0
13,0,1,2021,4,513,2,824,1398.6684653047118,198000.0
4,0,5,2019,3,460,2,645,1307.4051987179282,78193.0
2,0,3,2023,4,546,2,619,1288.2493375126646,156334.0
17,0,5,2023,3,553,2,824,1288.2493375126646,155000.0
27,0,6,2022,5,541,2,527,1225.4174844408687,60385.0
17,0,5,2024,4,553,2,706,1288.2493375126646,163710.0
6,1,3,2020,5,380,2,405,855.2985999398212,15753.0
6,1,7,2023,5,246,3,393,804.247719318987,13859.0
12,1,1,2023,5,425,1,153,1344.0,25600.0
17,0,5,1908,0,525,2,395,1720.0,129804.0
17,0,5,2023,3,577,2,841,973.1397403759745,79999.0
8,1,3,2022,5,410,1,810,1385.4423602330987,61300.0
21,1,6,2023,4,470,2,164,1256.6370614359173,356339.0
13,1,1,2018,4,501,2,619,1320.2543126711105,195433.0
27,0,1,2024,4,541,2,609,1225.4174844408687,115862.0
6,0,3,2024,3,589,2,462,940.2472652928892,30066.0
20,0,1,2023,5,483,2,815,1320.2543126711105,99900.0
4,0,6,2022,5,547,2,824,1398.6684653047118,125000.0
27,0,6,2017,5,541,0,16,1225.4174844408687,88247.0
17,0,5,2013,3,525,2,546,1520.0,122492.0
12,1,7,1996,1,372,0,480,975.0,11816.0
20,0,7,2018,5,458,0,253,1134.1149479459152,49020.0
17,0,3,2011,5,552,2,329,1288.2493375126646,189305.0
24,2,5,2022,5,347,2,85,750.0,11024.0
0,0,7,1987,5,462,0,824,768.75,12500.0
17,0,5,1978,1,201,1,645,1385.4423602330987,169295.0
20,0,6,2022,4,496,2,824,1256.6370614359173,85500.0
12,2,6,2007,5,366,3,645,804.247719318987,18245.0
17,0,6,2024,4,536,2,824,1320.2543126711105,169699.0
17,0,5,2009,5,202,1,824,1596.0,89500.0
20,0,7,1992,5,394,1,217,1470.0,41759.0
12,2,3,2020,1,367,2,744,814.0,14445.0
4,0,3,2024,4,484,2,824,1256.6370614359173,169495.0
10,2,6,2010,5,319,0,812,1017.8760197630929,16500.0
4,2,3,1985,3,463,2,747,1398.6684653047118,99750.0
6,0,6,2024,3,558,2,248,804.247719318987,37829.0
6,1,6,1970,5,149,1,554,804.247719318987,13294.0
12,1,6,2021,1,443,2,249,1436.2,26257.0
26,0,6,2015,5,519,2,760,1225.4174844408687,125500.0
6,0,5,2012,5,144,3,820,855.2985999398212,10993.0
26,0,6,2013,5,446,2,238,1194.5906065275187,67950.0
4,0,5,2023,3,462,2,568,1256.6370614359173,73118.0
6,1,6,2022,5,561,2,641,1194.5906065275187,29318.0
4,0,5,1998,1,405,0,351,1134.1149479459152,75588.0
26,0,7,2001,5,434,2,293,1075.2100856911068,40923.0
6,0,7,2022,3,479,2,609,1194.5906065275187,37969.0
1,1,3,2005,5,389,1,248,1596.0,25715.0
0,1,2,1935,5,546,1,153,1520.53084433746,13340.0
6,0,7,2022,4,479,2,506,1194.5906065275187,45099.0
1,0,3,2007,4,500,2,810,1194.5906065275187,67000.0
17,0,5,2011,5,566,2,121,886.6831105491832,66814.0
17,0,3,2020,5,577,2,824,973.1397403759745,120000.0
6,0,3,2019,5,515,2,685,1385.4423602330987,85000.0
6,1,7,1961,1,88,0,127,1122.0,9465.0
4,0,6,2022,4,547,2,811,1398.6684653047118,125950.0
1,0,6,2018,5,471,2,645,1256.6370614359173,55978.0
21,1,7,2023,4,488,2,811,1320.2543126711105,154995.0
17,0,3,2023,3,552,2,570,1288.2493375126646,124719.0
6,0,3,2017,5,457,2,246,1134.1149479459152,32127.0
6,1,7,1960,0,88,0,402,855.2985999398212,12980.0
6,0,7,1955,0,82,0,402,1017.8760197630929,19536.0
24,0,5,2018,0,592,2,395,1017.8760197630929,24912.0
4,0,5,2003,5,405,3,756,1017.8760197630929,54080.0
13,0,6,2017,5,515,2,851,1385.4423602330987,35950.0
6,0,6,1979,4,478,2,824,1256.6370614359173,50400.0
6,0,6,1960,1,439,0,788,1104.4661672776617,19995.0
6,1,7,2016,5,468,0,90,1075.2100856911068,17260.0
24,2,5,2013,4,347,2,377,750.0,13251.0
24,2,3,2021,5,265,0,645,380.132711084365,22020.0
9,1,6,2010,4,361,2,824,855.2985999398212,42500.0
20,0,6,2016,5,543,2,619,1075.2100856911068,67186.0
12,1,6,2009,5,443,3,815,1462.0,20950.0
8,1,3,2019,5,464,3,686,1194.5906065275187,52637.0
20,0,3,2016,5,498,2,824,1194.5906065275187,83680.0
17,0,3,2023,3,577,2,824,973.1397403759745,90500.0
17,0,3,2005,3,526,2,822,1256.6370614359173,215000.0
4,0,6,2022,3,547,2,848,1398.6684653047118,129000.0
6,2,7,2010,5,344,0,208,615.7521601035994,7450.0
17,0,0,2022,4,534,2,744,1256.6370614359173,225000.0
24,2,6,2008,5,347,3,423,494.80869692202646,28966.0
11,0,7,1978,5,209,0,691,1330.0,16500.0
17,0,5,2021,4,532,2,645,1256.6370614359173,81784.0
4,2,5,2023,3,485,2,506,1182.3698111050544,62916.0
6,1,7,1947,5,300,0,645,1017.8760197630929,18247.0
17,0,3,2015,4,567,2,824,804.247719318987,62099.0
17,0,3,2023,3,577,2,148,973.1397403759745,86746.0
4,2,5,2022,3,485,2,609,1182.3698111050544,52000.0
17,2,5,1981,5,303,3,127,572.5552611167398,30623.0
1,0,7,1990,5,389,0,813,1075.2100856911068,24999.0
21,1,6,2012,5,488,3,645,1320.2543126711105,142062.0
17,0,5,2016,5,525,2,619,1256.6370614359173,436548.0
24,2,5,2023,4,347,2,85,753.0,20712.0
6,2,3,2020,4,581,2,824,706.8583470577034,30500.0
0,1,7,1920,1,347,0,127,1809.5573684677208,3897.0
26,0,1,2011,3,447,2,262,1225.4174844408687,191771.0
17,0,3,2022,4,552,2,811,1288.2493375126646,132950.0
0,1,7,2019,3,607,2,181,1256.6370614359173,41902.0
2,0,1,2013,4,545,2,561,1288.2493375126646,74358.0
2,0,1,2024,5,545,2,747,1288.2493375126646,62895.0
4,0,3,1996,3,462,2,262,1256.6370614359173,88399.0
17,0,5,2022,4,577,2,824,973.1397403759745,57475.0
6,0,7,1997,5,245,2,227,855.2985999398212,15072.0
4,2,3,2024,3,487,2,599,1182.3698111050544,100000.0
4,2,3,2022,5,487,2,85,1182.3698111050544,82292.0
6,0,6,2012,1,491,1,449,1134.1149479459152,31736.0
6,1,6,1990,5,245,3,396,855.2985999398212,11656.0
12,1,6,2001,5,427,2,686,1530.3200000000002,48950.0
17,0,5,2014,5,552,2,293,1288.2493375126646,111245.0
20,0,6,2019,5,498,2,824,1194.5906065275187,75000.0
9,0,5,2014,3,542,2,824,1320.2543126711105,71600.0
17,0,5,2016,5,525,2,813,572.5552611167398,109999.0
17,0,5,2020,4,553,2,824,1288.2493375126646,140000.0
0,1,7,2001,1,448,1,744,1075.2100856911068,23950.0
1,0,3,2022,5,482,2,148,1288.2493375126646,61134.0
21,0,6,2016,5,488,2,697,1320.2543126711105,167343.0
21,1,3,2023,5,488,2,127,1320.2543126711105,190976.0
17,0,7,1992,5,221,2,574,1017.8760197630929,92000.0
4,0,5,2016,4,462,2,663,1307.4051987179282,78169.0
17,2,3,2023,5,567,2,382,804.247719318987,105788.0
4,0,6,2021,5,547,2,824,1398.6684653047118,124000.0
24,2,6,2000,1,346,0,824,578.6,24500.0
17,0,5,2012,5,221,1,423,1075.2100856911068,44317.0
26,0,3,1953,5,446,2,246,1225.4174844408687,35341.0
11,1,7,2020,1,168,0,463,615.7521601035994,7851.0
6,1,7,1925,1,380,0,47,855.2985999398212,13072.0
17,0,6,2022,1,525,2,403,973.1397403759745,186183.0
4,0,3,2013,1,462,2,824,1256.6370614359173,70000.0
4,0,5,1998,5,402,2,238,962.1127501618741,52950.0
0,0,5,2016,5,347,0,800,1017.8760197630929,49700.0
12,1,3,2023,5,425,2,823,1344.0,20500.0
24,2,5,1999,5,347,1,658,750.0,10361.0
17,0,5,2023,3,526,2,506,1520.0,141422.0
6,0,6,2021,5,515,2,609,1385.4423602330987,41320.0
17,0,5,2022,3,553,2,148,1288.2493375126646,161355.0
17,0,6,2023,3,534,2,705,1256.6370614359173,240000.0
1,0,6,1998,5,389,3,381,1075.2100856911068,41202.0
24,0,5,2022,5,592,2,520,1017.8760197630929,28396.0
6,0,6,2021,5,368,2,248,962.1127501618741,27058.0
12,0,7,1985,4,449,1,747,2042.820622996763,31900.0
12,1,6,2015,3,469,1,732,1504.0,42888.0
12,1,7,1915,5,525,2,744,2463.0086404143976,38000.0
2,0,5,2021,3,538,2,609,1385.4423602330987,61421.0
4,0,5,2024,4,547,2,744,1398.6684653047118,155787.0
6,1,5,1946,5,520,0,348,962.1127501618741,54564.0
0,1,3,2023,5,12,3,570,1017.8760197630929,12806.0
12,2,3,2023,3,360,2,248,1166.8799999999999,34151.0
4,0,6,2022,4,463,2,690,1385.4423602330987,84750.0
17,0,3,2022,5,526,2,645,1520.0,119254.0
26,0,1,2022,3,626,2,127,1288.2493375126646,94653.0
24,2,5,2022,4,347,2,641,706.8583470577034,18956.0
12,1,7,1993,5,372,2,206,975.0,13352.0
0,1,7,1945,1,10,0,382,816.0,13920.0
6,1,7,1970,1,626,0,702,452.3893421169302,6250.0
20,0,6,2017,5,394,2,85,962.1127501618741,44431.0
25,1,7,2018,5,150,0,824,615.7521601035994,9995.0
17,0,5,1981,5,620,3,645,1385.4423602330987,181162.0
17,1,5,2020,4,569,2,824,1017.8760197630929,81885.0
6,1,7,1997,5,308,1,622,490.8738521234052,20527.0
0,0,7,2024,1,235,0,382,754.7676350249478,21157.0
17,0,5,2022,3,532,2,546,1288.2493375126646,87414.0
6,1,3,2023,1,219,2,415,706.8583470577034,17032.0
12,1,6,2006,0,433,2,387,1290.0,12456.0
21,1,3,2023,3,470,2,485,1256.6370614359173,242012.0
15,1,1,2024,4,563,2,127,1576.3255298652143,2328454.0
6,0,6,1990,3,479,2,747,1288.2493375126646,42015.0
24,0,5,2022,3,592,2,645,1017.8760197630929,27044.0
6,0,6,2024,3,558,2,248,399.0,37829.0
24,2,5,2021,5,347,2,155,753.0,15022.0
17,0,0,2000,0,303,1,637,1520.0,13854.0
6,0,6,2023,4,539,2,85,1385.4423602330987,81290.0
4,0,6,2024,5,462,2,686,1256.6370614359173,49286.0
17,0,7,1988,1,221,2,208,1075.2100856911068,105788.0
4,0,6,2024,3,463,2,248,1398.6684653047118,91945.0
6,1,7,2003,4,245,0,597,855.2985999398212,15868.0
24,0,3,2022,5,592,2,485,1017.8760197630929,41857.0
2,0,5,2000,5,545,1,816,1256.6370614359173,51992.0
17,0,5,2019,1,526,2,823,1520.0,102000.0
6,0,6,2022,5,478,2,423,1256.6370614359173,41796.0
11,0,1,1998,4,533,2,705,1326.0,51750.0
17,0,6,2022,4,526,2,824,1520.0,87745.0
6,1,3,2022,5,468,0,242,1075.2100856911068,14210.0
24,2,5,2005,1,347,1,555,750.0,10703.0
17,0,5,2021,3,577,2,747,973.1397403759745,60900.0
17,0,6,2007,5,525,2,645,1256.6370614359173,68425.0
4,0,6,2019,5,463,2,557,907.9202768874502,146451.0
1,0,3,2017,5,505,2,702,1164.1564276958677,59950.0
0,0,5,2006,5,405,0,749,940.2472652928892,24900.0
24,2,6,2018,5,349,2,732,750.0,16950.0
6,1,7,2017,5,326,1,405,530.929158456675,7887.0
6,0,3,2022,5,479,2,784,1194.5906065275187,32900.0
17,0,5,2022,4,525,2,85,1256.6370614359173,283958.0
17,0,5,2011,4,526,2,221,1520.0,155898.0
4,0,3,2024,4,547,2,824,1385.4423602330987,123500.0
17,0,5,2014,1,526,2,443,1520.0,102453.0
12,0,3,2019,5,449,2,85,1938.0,29175.0
20,0,7,2020,5,458,2,127,1134.1149479459152,77838.0
17,0,7,2022,5,547,2,38,1075.2100856911068,272265.0
17,0,5,2016,3,526,2,236,1520.0,143092.0
11,1,7,1960,5,626,0,322,490.8738521234052,7238.0
6,0,7,2022,1,468,1,816,1075.2100856911068,14492.0
10,1,7,1970,1,292,1,369,460.0,7405.0
0,1,7,1950,5,626,0,321,149.6,9911.0
20,0,1,2019,4,511,2,824,1225.4174844408687,87500.0
6,0,6,2023,3,478,2,645,1256.6370614359173,49526.0
17,0,7,1990,5,221,1,212,1017.8760197630929,88918.0
20,0,1,2022,3,483,2,824,1164.1564276958677,140000.0
20,0,7,1994,5,395,2,546,1017.8760197630929,55678.0
6,1,6,2007,5,380,0,393,855.2985999398212,13321.0
13,1,1,2022,4,501,2,506,1320.2543126711105,256119.0
17,0,3,2022,4,552,2,824,1288.2493375126646,217500.0
24,2,5,2006,1,347,2,824,750.0,9900.0
4,0,5,2016,5,460,2,527,1307.4051987179282,75866.0
2,0,1,2009,5,545,2,42,1256.6370614359173,58428.0
11,0,7,1973,5,190,0,797,1254.0,28000.0
17,0,5,2006,5,535,2,487,1134.1149479459152,97414.0
6,0,6,1992,5,369,2,714,855.2985999398212,23000.0
1,0,3,2022,5,471,1,824,1256.6370614359173,58399.0
6,1,6,2017,4,468,2,424,1075.2100856911068,34614.0
24,2,6,2015,5,347,2,498,490.8738521234052,24498.0
8,1,3,2018,4,574,2,822,962.1127501618741,76300.0
6,1,7,1960,5,91,0,351,855.2985999398212,8352.0
4,0,3,2016,5,460,2,824,1307.4051987179282,105000.0
17,0,3,2013,5,552,1,148,1288.2493375126646,222601.0
6,0,6,2023,5,590,2,250,1425.0,36700.0
17,0,6,2021,3,526,2,148,1256.6370614359173,88973.0
24,0,5,2023,3,592,2,329,1017.8760197630929,27839.0
17,2,7,2015,3,577,2,747,973.1397403759745,82950.0
6,1,5,2008,0,440,0,423,1017.8760197630929,12879.0
6,1,3,2022,3,468,3,570,1075.2100856911068,30066.0
6,0,5,2022,3,474,2,848,1256.6370614359173,43000.0
6,0,6,2016,5,515,2,824,1385.4423602330987,42499.0
4,0,3,2021,4,460,2,164,1307.4051987179282,119151.0
17,0,5,2023,4,577,2,506,973.1397403759745,89085.0
4,0,3,2023,4,486,2,645,1182.3698111050544,98987.0
8,1,6,2006,5,410,2,351,1385.4423602330987,82403.0
2,0,3,2010,5,545,2,815,1256.6370614359173,51500.0
17,0,3,2023,4,552,2,330,1288.2493375126646,222155.0
17,0,0,2016,5,552,2,824,1559.25,110000.0
11,1,7,2023,5,316,1,85,615.7521601035994,10245.0
6,2,6,2003,5,264,2,453,907.9202768874502,26169.0
0,1,2,1880,5,407,0,208,2290.221044466959,29843.0
6,0,5,2020,3,558,2,208,1256.6370614359173,58996.0
17,0,1,2012,5,525,2,824,1436.2,750000.0
17,0,5,2000,1,221,2,92,1075.2100856911068,47293.0
26,0,7,2012,1,447,0,443,1075.2100856911068,99563.0
17,0,5,2023,3,532,2,824,1288.2493375126646,135000.0
17,0,6,2023,3,526,2,609,1520.0,106091.0
12,2,6,2016,3,362,2,266,1087.78,31130.0
17,0,5,2012,5,525,2,748,1520.0,89875.0
17,0,5,2009,4,202,2,734,1596.0,71500.0
20,0,6,2019,5,458,0,253,1134.1149479459152,47117.0
17,0,1,1995,5,221,3,645,1104.4661672776617,128377.0
11,2,7,2009,5,307,0,506,480.0,6681.0
26,0,3,1970,5,446,0,732,1225.4174844408687,53888.0
17,0,5,2024,4,532,2,744,1288.2493375126646,126500.0
6,0,7,2024,3,479,2,609,1194.5906065275187,37969.0
26,0,6,2020,4,583,0,246,1086.8653944359248,33857.0
1,0,7,2023,5,454,2,252,1194.5906065275187,32838.0
6,0,7,2018,1,4,0,824,962.1127501618741,14995.0
4,0,5,1999,4,460,2,631,1307.4051987179282,91190.0
17,0,5,2008,5,525,2,645,1520.0,112900.0
17,0,5,2010,5,552,2,491,1782.0,105000.0
17,0,3,2022,3,553,2,323,1288.2493375126646,272822.0
0,0,6,2023,4,558,2,506,1288.2493375126646,44542.0
17,0,6,2012,5,529,2,824,1520.53084433746,195330.0
17,0,5,2021,1,201,0,576,1385.4423602330987,127103.0
20,0,6,2022,3,496,2,824,1256.6370614359173,84000.0
4,0,5,2007,4,461,2,536,1134.1149479459152,66257.0
17,0,5,2006,3,204,2,351,1385.4423602330987,221598.0
6,0,6,2023,3,558,2,424,1256.6370614359173,37696.0
17,0,3,2016,3,577,2,824,973.1397403759745,204900.0
17,0,6,2021,1,526,2,492,1520.0,117286.0
6,0,3,2021,5,515,2,453,1385.4423602330987,45656.0
20,0,3,2022,3,498,2,148,1194.5906065275187,99029.0
20,0,1,2016,4,453,2,824,1086.8653944359248,101865.0
27,0,6,2018,4,541,2,373,1225.4174844408687,66702.0
16,0,1,2024,4,504,2,127,1385.4423602330987,4191440.0
6,0,6,2020,5,557,2,93,1194.5906065275187,36493.0
12,0,1,2020,5,449,1,824,1989.0,36000.0
1,0,3,2023,3,471,2,838,1256.6370614359173,64900.0
2,0,5,2022,3,538,2,626,1385.4423602330987,57346.0
17,2,3,2023,3,567,2,824,804.247719318987,79950.0
4,0,5,2010,5,405,3,747,1134.1149479459152,69300.0
2,0,3,2024,5,538,2,619,1385.4423602330987,70314.0
17,0,5,2021,4,577,2,824,973.1397403759745,72000.0
17,0,6,2012,3,527,2,33,1256.6370614359173,165920.0
23,0,6,2014,5,515,2,250,1385.4423602330987,39300.0
26,0,3,2003,5,434,2,293,1075.2100856911068,50277.0
17,0,5,2012,0,525,2,395,1720.0,140949.0
17,0,3,2022,5,552,2,824,1288.2493375126646,214445.0
17,0,5,2022,3,532,2,841,1288.2493375126646,87999.0
21,1,6,2023,4,470,2,609,1256.6370614359173,260100.0
26,0,6,2020,5,583,2,322,1017.8760197630929,47883.0
17,0,0,2023,3,552,2,838,1559.25,134500.0
25,2,7,1984,1,237,2,226,754.7676350249478,14810.0
6,0,6,2024,4,479,2,127,1194.5906065275187,39531.0
6,0,7,2023,1,147,1,710,907.9202768874502,15500.0
0,0,5,1965,5,638,3,423,1194.5906065275187,25567.0
19,1,3,1997,3,512,2,580,1017.8760197630929,36636.0
4,0,6,2024,3,460,2,841,1385.4423602330987,169900.0
17,0,3,2021,4,553,2,73,1288.2493375126646,318727.0
0,1,3,1891,5,39,3,181,1385.4423602330987,25333.0
7,0,7,2024,5,429,1,85,1458.963482308734,199327.0
13,1,1,2024,3,501,2,824,1320.2543126711105,251835.0
12,0,5,2008,5,407,2,45,1075.2100856911068,35411.0
0,1,7,1943,1,525,0,204,690.0,8240.0
1,0,6,2016,0,454,0,425,1194.5906065275187,25251.0
6,1,3,2020,5,339,0,250,1254.0,17500.0
17,0,3,2019,3,525,2,348,1256.6370614359173,334157.0
17,0,1,2015,0,221,3,421,1075.2100856911068,32779.0
0,1,3,1947,5,12,0,382,925.0,15033.0
17,0,3,2022,4,552,2,824,1288.2493375126646,132950.0
20,0,1,2021,5,511,0,69,1225.4174844408687,47738.0
26,0,3,2022,5,434,0,756,1075.2100856911068,41550.0
25,1,4,1980,1,482,0,824,804.247719318987,8699.0
1,0,5,2023,3,355,2,148,1134.1149479459152,55667.0
6,1,3,2008,5,468,2,491,1075.2100856911068,22000.0
0,0,6,2023,3,497,2,33,1320.2543126711105,94541.0
12,1,1,2022,4,435,2,814,1584.0,26999.0
26,0,6,2011,5,446,2,300,1225.4174844408687,36191.0
6,0,6,2023,3,558,2,228,1256.6370614359173,38641.0
0,0,3,2015,5,186,0,340,868.0,7461.0
17,0,5,2015,5,532,2,293,1288.2493375126646,96880.0
8,1,3,2022,4,574,2,705,1365.0,62500.0
3,0,6,2024,4,497,2,506,1194.5906065275187,86858.0
6,0,6,2024,4,558,2,744,1256.6370614359173,38863.0
17,0,3,2017,4,552,2,645,1288.2493375126646,175949.0
4,2,5,2024,4,485,2,506,1182.3698111050544,64586.0
11,0,6,2000,5,336,0,195,644.0,14087.0
4,2,5,2000,5,404,2,538,1017.8760197630929,31433.0
4,0,3,2016,5,462,2,824,1256.6370614359173,79500.0
1,0,6,2018,5,355,2,246,1134.1149479459152,43232.0
17,0,5,1997,5,221,2,568,1075.2100856911068,78301.0
4,0,3,2022,5,462,2,645,1256.6370614359173,87974.0
17,0,5,2023,3,553,2,824,1288.2493375126646,155000.0
6,0,6,2024,3,478,2,248,1256.6370614359173,45841.0
25,1,7,2023,5,220,0,645,706.8583470577034,15575.0
6,0,7,1950,5,387,0,763,1017.8760197630929,23220.0
24,0,5,2024,3,592,2,248,1017.8760197630929,29160.0
4,0,3,2021,5,462,2,645,1256.6370614359173,81784.0
6,1,6,1993,5,245,3,393,855.2985999398212,10942.0
6,1,6,1967,5,145,0,715,754.7676350249478,9337.0
17,0,5,1991,5,221,0,554,1075.2100856911068,78301.0
17,0,5,2017,5,525,2,645,1520.0,96381.0
4,0,3,2022,3,462,2,848,1256.6370614359173,85000.0
4,0,3,2024,4,460,2,824,1307.4051987179282,113495.0
4,0,6,2023,5,547,2,824,1385.4423602330987,125500.0
20,0,6,2015,4,543,2,195,1650.2,65700.0
4,0,6,2023,3,463,2,759,1398.6684653047118,94500.0
6,1,7,1954,5,624,1,645,962.1127501618741,31084.0
1,0,6,2023,5,455,2,85,1194.5906065275187,46324.0
23,0,3,2020,3,590,2,824,1104.4661672776617,37000.0
20,0,6,2014,5,485,2,813,995.3822163633902,42999.0
20,0,7,2008,5,552,2,813,995.3822163633902,42999.0
17,0,5,2014,4,532,2,811,1288.2493375126646,105000.0
4,0,3,1996,3,486,2,265,1182.3698111050544,89778.0
6,0,6,2022,3,479,2,609,1194.5906065275187,35000.0
20,0,6,2024,4,496,2,506,1256.6370614359173,109296.0
23,0,6,2023,3,515,2,50,1385.4423602330987,49693.0
8,1,2,1950,5,27,0,718,1017.8760197630929,115000.0
17,0,3,2016,5,525,2,824,1256.6370614359173,159000.0
6,1,3,2021,5,380,2,296,855.2985999398212,18374.0
4,0,5,2016,5,460,2,645,1307.4051987179282,91226.0
21,1,1,2018,5,489,2,619,1320.2543126711105,325766.0
18,0,7,2000,4,418,2,178,1017.8760197630929,24443.0
1,0,7,2001,5,390,2,589,1075.2100856911068,40589.0
17,0,6,2021,4,534,2,824,1256.6370614359173,239000.0
21,1,6,2024,4,470,2,127,1256.6370614359173,306786.0
4,0,5,2024,3,547,2,580,1398.6684653047118,144757.0
17,0,3,2020,3,552,2,645,1288.2493375126646,207163.0
6,0,5,2020,5,474,2,351,1256.6370614359173,41759.0
4,0,6,2024,4,463,2,744,1398.6684653047118,97882.0
20,0,6,2024,3,496,2,81,1256.6370614359173,83406.0
11,1,7,1979,5,230,2,327,864.0,9465.0
17,0,6,2016,4,551,2,824,1520.53084433746,475000.0
4,0,5,2019,5,462,2,658,1256.6370614359173,59301.0
11,1,7,2022,5,229,1,85,855.2985999398212,14922.0
17,0,6,2017,5,526,2,248,1520.0,71323.0
6,1,6,2021,3,561,2,353,1194.5906065275187,35411.0
17,0,5,2020,4,526,2,438,1520.0,123605.0
24,2,3,2007,5,347,1,463,750.0,21851.0
17,0,5,2013,5,532,2,208,1288.2493375126646,75611.0
20,0,7,2020,5,250,1,712,1017.8760197630929,45995.0
24,0,5,2024,3,592,2,506,1017.8760197630929,29509.0
17,0,5,2022,3,525,2,498,1256.6370614359173,2717086.0
6,1,7,2024,5,149,1,393,804.247719318987,9152.0
17,0,5,2022,3,577,2,848,973.1397403759745,80000.0
4,0,5,2008,5,461,2,47,1134.1149479459152,70388.0
9,0,6,2024,4,481,2,164,1164.1564276958677,124719.0
6,1,6,2024,5,437,0,429,1526.0,14707.0
27,0,6,2023,3,541,2,265,1225.4174844408687,83801.0
17,0,5,2012,4,525,2,822,1520.0,121500.0
0,1,7,2023,5,97,2,554,1398.6684653047118,6671.0
17,0,3,2024,4,577,2,127,973.1397403759745,244983.0
1,0,3,2022,3,454,2,148,1194.5906065275187,54175.0
20,0,6,2020,5,496,2,705,1256.6370614359173,68750.0
20,0,1,2022,3,483,2,609,1339.6457933253935,108883.0
4,2,5,2024,4,485,2,744,1182.3698111050544,59575.0
17,0,3,2023,3,577,2,33,973.1397403759745,233291.0
1,0,6,2010,5,505,2,732,1134.1149479459152,47495.0
6,1,3,2014,1,438,2,485,1017.8760197630929,16277.0
17,0,3,2022,3,577,2,848,973.1397403759745,205000.0
1,0,5,2024,4,355,2,495,1134.1149479459152,54453.0
17,0,5,2000,5,202,0,645,1256.6370614359173,63798.0
24,2,3,2023,3,347,2,766,750.0,53000.0
17,0,5,2023,3,577,2,148,973.1397403759745,81179.0
0,1,7,2016,5,591,0,756,1590.4312808798327,9260.0
20,0,1,2014,4,511,2,856,1225.4174844408687,70500.0
8,1,1,2017,4,464,2,744,1219.2206929316628,109999.0
1,0,6,2020,5,471,2,824,1256.6370614359173,57299.0
17,0,6,2022,4,534,2,824,1256.6370614359173,231995.0
21,1,3,2021,4,470,2,64,1269.2348479768125,275284.0
9,1,6,2022,5,465,2,190,1320.2543126711105,73495.0
26,0,6,2023,4,583,2,506,1017.8760197630929,54008.0
4,0,6,2019,5,463,2,178,1398.6684653047118,83517.0
17,0,6,2024,3,536,2,609,1320.2543126711105,160000.0
17,0,5,2020,1,525,3,73,1520.0,120408.0
24,0,5,2024,4,592,2,164,1017.8760197630929,32805.0
21,1,3,2015,5,470,2,85,1269.2348479768125,279504.0
23,1,7,2002,5,448,0,162,1075.2100856911068,24053.0
8,1,1,2018,5,464,2,838,1194.5906065275187,119950.0
22,0,5,2023,4,556,2,619,1520.53084433746,6255890.0
24,2,6,2005,5,346,3,423,380.132711084365,25995.0
17,0,3,2019,5,552,2,619,1288.2493375126646,199343.0
21,1,1,2024,3,489,2,609,1320.2543126711105,949234.0
6,1,7,2022,3,468,2,609,1075.2100856911068,25127.0
4,2,5,1998,5,487,2,747,1182.3698111050544,91245.0
