name,Movement,Case material,Year of production,Condition,Reference number,Scope of delivery,Location,Case area(mm2),price($)
6,0,9,2002,6,411,2,247,1075.2100856911068,22950.0
18,0,5,2023,5,680,2,204,1256.6370614359173,120653.0
21,0,8,2021,5,541,2,247,1256.6370614359173,60999.0
18,0,7,2010,6,627,2,145,1256.6370614359173,139195.0
6,1,9,2019,0,71,0,130,804.247719318987,7469.0
21,0,8,2021,6,541,2,153,1256.6370614359173,66121.0
18,0,7,2020,3,643,2,259,1520.0,143427.0
10,0,9,1982,6,159,0,259,1075.2100856911068,20657.0
2,0,5,2022,6,660,2,247,1385.4423602330987,67500.0
4,2,9,2011,6,253,1,247,615.7521601035994,30000.0
18,2,5,2017,5,706,2,259,804.247719318987,54564.0
4,0,8,2023,5,528,2,247,1398.6684653047118,83775.0
6,0,5,2023,5,310,2,47,1385.4423602330987,55678.0
18,0,7,2021,5,720,2,247,973.1397403759745,72500.0
4,0,5,2017,6,545,2,178,1256.6370614359173,79211.0
18,0,7,2015,6,754,2,247,1288.2493375126646,112999.0
0,0,9,2023,6,333,0,247,1017.8760197630929,15500.0
18,0,7,2010,6,617,2,247,1256.6370614359173,97499.0
25,2,7,2013,6,280,0,259,750.0,7071.0
4,0,5,2024,3,545,2,195,1182.3698111050544,88000.0
1,0,7,2024,6,364,0,228,1075.2100856911068,25830.0
4,0,5,2022,3,545,2,28,1307.4051987179282,111245.0
27,0,9,2011,1,505,0,259,1104.4661672776617,27227.0
18,0,7,2021,6,416,2,247,1288.2493375126646,147500.0
25,2,7,2010,3,280,2,195,753.0,16193.0
1,0,5,2023,5,299,2,159,1134.1149479459152,65700.0
6,1,3,2019,1,580,2,133,1075.2100856911068,34929.0
4,0,8,2022,5,528,2,222,1385.4423602330987,84750.0
18,0,8,2016,6,631,2,247,1520.0,85000.0
21,0,8,2024,5,734,2,159,967.6183912872903,117826.0
18,0,1,1991,1,142,1,52,1134.1149479459152,37805.0
18,0,7,2020,6,647,2,238,1134.1149479459152,79900.0
11,0,8,1978,6,313,0,177,1194.5906065275187,18931.0
12,1,5,1907,6,118,2,151,2463.0086404143976,22160.0
6,0,8,2017,6,673,2,96,1134.1149479459152,40088.0
6,0,5,2010,6,595,2,80,1134.1149479459152,24300.0
21,0,5,2022,3,542,2,28,1194.5906065275187,99029.0
11,1,9,1900,6,798,0,158,644.0,7572.0
4,0,5,2020,3,545,2,177,1256.6370614359173,86858.0
18,0,1,2000,0,227,1,213,1194.5906065275187,13854.0
21,0,8,2021,3,541,2,247,1256.6370614359173,69500.0
1,0,5,2022,6,540,2,208,1256.6370614359173,63211.0
18,0,7,1985,6,110,3,247,1075.2100856911068,78500.0
25,2,8,2004,6,288,0,208,490.8738521234052,12056.0
4,2,9,2023,6,253,1,247,615.7521601035994,30000.0
18,1,1,1979,6,109,2,145,1385.4423602330987,105788.0
6,0,8,2022,5,637,2,259,1256.6370614359173,66791.0
4,0,7,2008,6,524,2,96,1256.6370614359173,53451.0
6,1,5,2018,6,513,0,188,1075.2100856911068,21102.0
4,0,5,1982,5,798,0,247,1256.6370614359173,96000.0
18,0,7,2012,6,414,2,105,1782.0,109129.0
21,0,3,2015,6,602,2,73,1225.4174844408687,62785.0
25,0,7,2023,5,759,2,247,1017.8760197630929,29880.0
19,0,9,1997,6,423,2,259,1256.6370614359173,29101.0
6,1,9,2013,6,268,2,259,855.2985999398212,18684.0
6,1,9,2019,6,430,2,247,1075.2100856911068,20850.0
2,0,3,2000,3,655,2,247,1385.4423602330987,69000.0
18,0,1,2014,6,414,2,259,1559.25,159239.0
6,0,8,1981,6,541,0,259,1194.5906065275187,24500.0
1,0,8,2021,1,565,2,222,1256.6370614359173,59700.0
25,2,7,2006,6,280,2,259,750.0,9911.0
25,2,5,2018,6,207,1,17,750.0,21714.0
18,0,5,2020,6,638,2,208,1520.0,112086.0
4,0,8,2021,5,313,2,247,1398.6684653047118,127000.0
1,0,8,1996,6,334,3,259,1075.2100856911068,50110.0
6,0,5,2006,3,760,2,195,940.2472652928892,37000.0
4,0,9,1999,6,323,2,259,1017.8760197630929,44297.0
1,0,5,2023,6,391,0,259,1075.2100856911068,46850.0
6,0,9,2022,5,548,2,27,1194.5906065275187,44320.0
0,2,9,1965,5,638,1,148,1225.4174844408687,8797.0
18,0,8,2023,5,446,2,233,1558.0,164000.0
6,1,9,1950,6,798,0,28,855.2985999398212,7784.0
6,1,9,1957,1,798,3,259,962.1127501618741,11276.0
28,0,8,2021,5,469,2,247,1225.4174844408687,77995.0
27,0,8,2017,3,552,2,238,1164.1564276958677,89000.0
0,1,9,1850,6,414,1,259,254.46900494077323,96880.0
6,0,9,2023,6,411,2,133,973.1397403759745,21057.0
6,1,9,2012,6,414,0,259,804.247719318987,10620.0
6,1,7,2006,6,518,0,222,1017.8760197630929,36000.0
2,0,7,2020,6,414,1,228,1256.6370614359173,98795.0
6,1,9,1972,6,796,0,133,1256.6370614359173,18356.0
21,0,5,2021,3,542,2,195,1194.5906065275187,96319.0
18,0,5,2019,5,740,2,247,973.1397403759745,110075.0
18,2,7,2019,0,701,0,125,572.5552611167398,16305.0
6,0,8,2024,5,690,2,208,1256.6370614359173,43010.0
0,1,9,1998,1,93,0,228,806.0,7700.0
0,0,7,2000,6,415,2,259,1398.6684653047118,24276.0
6,0,7,2017,5,606,2,204,1385.4423602330987,61725.0
18,0,7,2019,6,617,2,208,1520.0,116648.0
6,0,5,2022,6,542,2,145,1194.5906065275187,35523.0
1,0,8,2006,6,333,2,247,1194.5906065275187,34500.0
4,2,7,2024,5,519,2,159,1182.3698111050544,64586.0
4,0,7,2023,3,524,2,27,1256.6370614359173,70143.0
18,0,7,2009,6,643,2,156,1520.0,116923.0
4,0,5,2023,6,396,0,247,1017.8760197630929,69999.0
18,0,7,2024,5,643,2,64,1288.2493375126646,132514.0
12,0,9,2015,6,364,1,28,1394.0,22000.0
28,0,8,2011,3,766,2,195,1225.4174844408687,85710.0
19,2,9,2021,6,265,0,219,530.929158456675,19950.0
25,2,7,2004,6,280,1,96,750.0,10133.0
12,0,5,2023,6,513,0,80,962.1127501618741,28558.0
21,0,9,2020,6,335,0,80,1134.1149479459152,45211.0
0,1,9,1980,1,217,0,256,550.0,6875.0
25,2,7,2023,3,274,2,247,490.8738521234052,16370.0
4,0,7,2023,3,664,2,219,1398.6684653047118,146677.0
6,0,3,2021,1,205,3,130,876.1587751596574,27029.0
2,0,7,2024,3,346,2,247,1385.4423602330987,70600.0
6,0,5,2024,5,760,2,47,940.2472652928892,43986.0
6,0,9,2014,6,547,2,247,1194.5906065275187,29999.0
4,0,5,2022,3,680,2,259,1385.4423602330987,135000.0
1,0,8,2012,6,333,2,247,1194.5906065275187,32999.0
2,0,3,2009,6,665,2,259,1288.2493375126646,50000.0
12,1,9,1980,6,638,0,27,868.0,17260.0
4,2,7,2021,5,520,2,247,1182.3698111050544,48995.0
18,0,5,2014,6,414,2,146,1559.25,156986.0
24,0,8,2019,6,752,2,17,1104.4661672776617,42983.0
27,0,8,2012,5,528,2,172,1225.4174844408687,44542.0
4,0,7,2006,6,385,3,99,1134.1149479459152,52894.0
6,1,9,1990,6,176,3,46,855.2985999398212,11024.0
18,2,9,1992,6,173,0,51,1520.0,46602.0
1,0,8,2012,6,532,2,216,1256.6370614359173,45616.0
1,0,3,2016,6,499,2,148,1194.5906065275187,58618.0
18,0,7,2015,6,643,2,247,1288.2493375126646,114500.0
27,0,3,2021,5,475,0,208,1225.4174844408687,129681.0
21,0,8,2021,5,541,2,247,1256.6370614359173,72495.0
1,0,5,2021,5,372,2,247,1256.6370614359173,75995.0
18,0,7,2019,6,615,0,259,1520.0,85660.0
4,0,7,2024,5,664,2,47,1398.6684653047118,150331.0
4,0,8,2023,5,498,2,219,1398.6684653047118,88700.0
18,0,7,2016,6,643,2,247,1520.0,110000.0
19,2,1,2000,1,259,0,256,572.5552611167398,5485.0
6,1,9,2005,6,446,0,247,1017.8760197630929,17800.0
18,0,7,2024,5,720,2,159,973.1397403759745,70711.0
18,0,7,2019,5,643,2,228,1288.2493375126646,115000.0
18,0,5,2022,5,638,2,208,1520.0,115989.0
4,0,8,2022,3,312,2,247,1398.6684653047118,129000.0
9,0,3,2004,1,325,2,175,1520.0,35489.0
6,1,9,2024,6,97,0,221,855.2985999398212,7999.0
1,0,5,2010,6,299,2,66,1734.9445429449634,35240.0
18,0,7,2018,6,643,2,247,1520.0,119000.0
6,1,9,2000,6,181,2,259,1520.0,19280.0
4,0,5,2013,6,545,2,247,1256.6370614359173,79500.0
0,0,8,2024,3,458,2,253,1385.4423602330987,74900.0
6,1,8,2022,3,454,2,219,1194.5906065275187,33000.0
4,0,8,2023,5,313,2,247,1398.6684653047118,127000.0
18,0,8,2019,6,631,2,219,1256.6370614359173,99000.0
12,2,8,2021,1,292,0,259,833.28,9755.0
11,0,9,2023,1,94,0,9,1171.5,14142.0
27,0,8,2011,6,798,3,96,1225.4174844408687,33407.0
6,0,5,2020,6,542,2,247,1194.5906065275187,55000.0
12,1,3,2000,6,400,2,145,1501.0,103561.0
2,0,3,2008,6,665,2,259,1134.1149479459152,58428.0
21,0,5,2018,6,436,3,259,1194.5906065275187,49000.0
6,1,8,2024,5,454,2,259,1194.5906065275187,38975.0
11,1,9,1970,1,798,0,96,864.0,7015.0
12,0,3,2023,6,488,0,259,1194.5906065275187,43429.0
0,0,9,2022,6,617,0,259,1288.2493375126646,2661.0
24,0,8,2022,3,641,2,208,1385.4423602330987,47897.0
6,1,8,2021,6,798,0,27,855.2985999398212,12104.0
6,0,5,2008,6,372,2,133,1410.0,37102.0
6,1,8,2007,6,449,2,259,962.1127501618741,15879.0
27,0,9,2005,6,505,2,153,1075.2100856911068,39955.0
4,0,8,2022,5,424,2,194,1307.4051987179282,73984.0
4,2,7,2013,0,393,2,259,995.3822163633902,33794.0
6,1,5,1983,6,182,0,259,804.247719318987,13321.0
4,2,7,2010,6,393,2,247,995.3822163633902,37850.0
0,2,9,1920,6,238,0,28,572.5552611167398,10690.0
18,0,7,2022,5,727,2,247,973.1397403759745,62775.0
27,0,8,2018,5,346,2,17,1164.1564276958677,134741.0
1,0,9,1989,1,499,0,259,1194.5906065275187,29948.0
6,0,8,2022,6,637,2,133,1256.6370614359173,41796.0
12,1,8,2016,0,373,0,259,1140.0,27206.0
1,0,7,2022,6,314,2,259,1134.1149479459152,49087.0
6,1,9,1950,1,798,1,96,314.1592653589793,13920.0
4,0,8,2022,5,313,2,228,1398.6684653047118,141495.0
18,0,5,2021,6,720,2,4,962.1127501618741,116367.0
6,0,9,1979,6,52,2,60,855.2985999398212,10122.0
0,0,8,1920,3,696,0,208,1256.6370614359173,42358.0
26,1,9,2024,6,80,0,27,1075.2100856911068,13251.0
18,0,7,2015,6,643,2,64,1520.0,104563.0
28,0,8,2019,6,766,2,66,1225.4174844408687,53346.0
4,0,8,2022,3,313,2,223,1398.6684653047118,120000.0
25,2,7,2022,6,282,2,259,750.0,13750.0
6,0,8,1999,6,798,2,133,855.2985999398212,51135.0
6,0,8,2022,6,673,0,208,1134.1149479459152,26060.0
6,0,8,2020,6,594,2,96,1134.1149479459152,44542.0
1,0,5,2020,5,369,2,66,1256.6370614359173,58179.0
12,0,8,2021,1,469,0,259,1938.0,29563.0
18,0,8,2023,5,631,2,159,1520.0,109686.0
8,1,9,2011,3,438,2,247,1194.5906065275187,64500.0
6,0,8,2024,5,690,2,259,1256.6370614359173,37750.0
27,0,5,2014,1,578,0,80,1225.4174844408687,29422.0
4,0,7,2023,5,386,2,228,1134.1149479459152,67500.0
6,1,8,1993,6,175,3,259,855.2985999398212,10942.0
4,0,7,2023,5,522,2,228,1307.4051987179282,89950.0
27,0,5,2024,5,743,2,27,1017.8760197630929,56235.0
4,0,7,2020,1,525,3,259,1256.6370614359173,63745.0
21,0,8,2015,6,659,2,247,1650.2,49713.0
18,0,7,2022,6,701,3,238,1385.4423602330987,114000.0
1,0,5,2024,3,593,2,80,1164.1564276958677,72899.0
24,0,8,1979,6,641,2,70,1385.4423602330987,39405.0
13,1,3,2022,6,336,2,17,1530.3200000000002,155787.0
18,0,7,2024,3,647,2,80,1288.2493375126646,91945.0
2,0,5,2023,3,369,2,177,1385.4423602330987,84600.0
12,1,8,2017,6,459,0,208,1436.2,25055.0
6,0,7,2022,3,606,2,175,1256.6370614359173,55768.0
18,0,7,2013,6,643,2,187,1256.6370614359173,127447.0
18,2,5,2024,3,713,2,247,804.247719318987,78499.0
8,1,9,2003,6,399,2,259,1385.4423602330987,80265.0
4,0,5,2022,3,562,2,247,1182.3698111050544,98384.0
18,0,7,2001,6,110,2,259,1596.0,116918.0
6,1,9,2022,6,71,1,259,804.247719318987,9152.0
6,1,9,1960,1,798,0,259,855.2985999398212,7684.0
18,0,7,2019,5,643,2,247,1288.2493375126646,140000.0
19,2,9,2005,6,246,2,259,572.5552611167398,12725.0
1,0,8,2022,5,333,2,259,1194.5906065275187,56331.0
28,0,3,2001,3,665,2,195,1225.4174844408687,118654.0
4,0,5,2003,5,545,2,204,1256.6370614359173,91190.0
6,1,9,2023,1,29,0,133,855.2985999398212,9703.0
6,1,9,1969,1,60,2,148,907.9202768874502,12561.0
18,0,5,2017,3,643,2,259,380.132711084365,114697.0
1,0,8,2023,6,346,0,66,1288.2493375126646,35485.0
18,0,7,2004,6,110,2,96,1596.0,83517.0
8,1,8,1992,6,528,0,73,1194.5906065275187,39405.0
12,1,8,2008,6,333,2,133,876.1587751596574,21658.0
18,0,7,2024,6,414,2,17,1782.0,108015.0
24,0,5,2023,3,752,2,195,1104.4661672776617,36853.0
2,0,7,2016,6,414,2,208,1288.2493375126646,58643.0
4,2,7,2023,3,519,0,247,1182.3698111050544,55888.0
8,0,8,2011,6,400,2,247,1385.4423602330987,84999.0
6,0,9,1970,6,103,1,221,855.2985999398212,9260.0
12,1,5,1940,6,6,2,17,896.0,14142.0
27,0,5,2001,6,436,2,96,1075.2100856911068,35077.0
12,1,5,2000,5,598,2,145,660.519855417254,22048.0
25,2,7,2021,1,274,2,99,753.0,16703.0
6,0,9,2017,6,152,2,158,855.2985999398212,15033.0
18,0,7,2023,3,720,2,253,973.1397403759745,79999.0
18,0,8,2019,3,446,2,78,1320.2543126711105,159459.0
9,0,5,2023,3,752,2,247,1104.4661672776617,39600.0
18,0,9,2011,6,140,1,159,855.2985999398212,77949.0
25,2,7,2024,3,274,2,253,753.0,16500.0
25,2,5,1976,6,286,0,4,706.8583470577034,29120.0
6,0,9,2014,6,798,0,247,962.1127501618741,21999.0
6,0,8,2022,6,56,0,222,1017.8760197630929,14500.0
6,1,3,2023,6,136,0,259,730.6166415004762,14421.0
18,0,7,2021,6,414,2,259,1288.2493375126646,143300.0
6,1,8,1960,1,10,0,247,855.2985999398212,9250.0
18,0,7,2018,6,647,2,70,1288.2493375126646,71980.0
0,0,8,2024,3,458,2,253,1164.1564276958677,74900.0
4,0,7,2013,6,524,1,247,1256.6370614359173,47000.0
4,2,7,2009,6,393,2,99,995.3822163633902,40055.0
18,0,7,1946,5,414,2,204,1256.6370614359173,119250.0
1,0,5,2021,3,545,2,78,1194.5906065275187,48731.0
9,0,7,2023,6,654,2,247,1320.2543126711105,69999.0
18,2,5,2022,3,713,2,195,804.247719318987,90650.0
1,0,9,2023,6,374,0,4,1075.2100856911068,29843.0
18,0,7,2021,5,711,2,247,973.1397403759745,72000.0
1,0,5,2024,5,593,2,228,1164.1564276958677,69500.0
1,0,8,2023,5,565,2,247,1256.6370614359173,58399.0
1,0,8,2023,3,565,2,222,1256.6370614359173,57995.0
4,0,7,2021,5,524,2,259,1256.6370614359173,62332.0
1,0,8,2019,6,346,2,96,1288.2493375126646,44541.0
18,0,7,2020,1,643,2,222,1520.0,98800.0
6,1,5,1944,6,617,3,224,1584.0,19900.0
11,2,9,1985,6,132,1,175,864.0,11154.0
4,0,7,2016,6,522,2,208,1307.4051987179282,91226.0
25,2,8,2007,6,287,2,178,490.8738521234052,32309.0
18,0,5,2022,6,638,2,208,1520.0,119254.0
18,0,7,2023,5,643,2,247,1288.2493375126646,126450.0
27,0,8,2020,5,744,2,247,1017.8760197630929,55945.0
18,2,5,2021,6,706,2,17,804.247719318987,67927.0
1,0,7,2023,3,314,2,195,1134.1149479459152,46382.0
6,0,9,2005,5,435,2,247,962.1127501618741,37199.0
0,0,9,2021,1,461,0,228,1075.2100856911068,22995.0
6,0,9,2016,6,457,2,186,962.1127501618741,16703.0
18,0,9,2024,6,146,0,247,1134.1149479459152,89999.0
18,0,5,2013,6,713,2,99,1256.6370614359173,92425.0
4,0,7,2005,6,381,3,259,962.1127501618741,38000.0
12,1,9,2015,6,735,0,133,1385.4423602330987,13629.0
6,0,9,2022,6,465,1,17,1075.2100856911068,22160.0
21,0,3,2024,3,580,2,195,1339.6457933253935,107000.0
9,0,5,2023,3,533,2,219,644.0,55499.0
18,0,7,2014,5,647,2,64,1288.2493375126646,87971.0
27,0,3,2023,3,566,2,222,1164.1564276958677,62580.0
18,0,7,2022,3,414,2,28,1288.2493375126646,166923.0
4,0,7,2018,5,524,2,47,1256.6370614359173,66814.0
18,0,7,2021,3,720,2,247,962.1127501618741,79500.0
6,1,5,2005,6,192,1,259,881.4130888727864,14465.0
18,0,5,2010,6,680,2,228,1288.2493375126646,145500.0
18,0,7,2000,6,110,2,254,1596.0,79000.0
6,0,8,1963,6,56,0,259,962.1127501618741,25501.0
25,2,7,2005,6,280,3,259,750.0,10579.0
4,0,7,2023,5,664,2,259,1256.6370614359173,134177.0
1,0,8,2022,3,593,2,78,1164.1564276958677,54116.0
6,1,9,1960,6,33,0,96,1650.2,8352.0
6,0,7,2017,5,606,2,247,1385.4423602330987,57500.0
4,0,7,2006,6,391,2,221,1017.8760197630929,49999.0
1,0,9,2016,1,390,1,249,1075.2100856911068,32500.0
4,0,8,2010,6,450,3,208,1385.4423602330987,89604.0
4,2,7,2000,6,309,2,47,706.8583470577034,24487.0
25,0,7,2023,3,759,2,233,1017.8760197630929,26900.0
18,0,7,2019,6,617,2,195,1520.0,114110.0
4,0,7,2007,1,391,3,96,1017.8760197630929,38863.0
1,0,5,1980,6,592,0,66,1463.0,26252.0
4,2,5,2024,3,545,2,191,1182.3698111050544,100000.0
4,0,5,2017,6,545,2,212,1256.6370614359173,85954.0
4,0,7,1997,6,381,2,177,962.1127501618741,50110.0
18,0,8,2022,6,631,2,247,1520.0,83000.0
4,0,5,2024,5,562,2,219,1182.3698111050544,101891.0
6,1,9,1998,6,176,0,54,855.2985999398212,11002.0
4,0,7,2000,6,346,2,259,1134.1149479459152,54453.0
18,0,8,1984,6,643,3,228,1256.6370614359173,96589.0
25,2,7,1967,0,280,0,49,750.0,6125.0
8,1,5,2017,6,521,2,247,1219.2206929316628,76500.0
22,1,9,1992,6,199,2,247,1017.8760197630929,143000.0
26,1,8,2016,1,798,1,194,490.8738521234052,20939.0
4,0,8,2024,3,312,2,247,1398.6684653047118,135500.0
21,0,8,2024,5,734,2,219,967.6183912872903,87414.0
12,1,5,1970,6,442,3,228,1020.0,16120.0
1,0,8,2022,6,593,2,70,1134.1149479459152,38092.0
25,2,7,2006,6,280,2,247,750.0,10800.0
0,1,9,2023,1,798,0,228,1088.0,5892.0
0,0,8,2012,6,528,2,132,1225.4174844408687,32451.0
2,0,5,2013,6,668,2,51,1288.2493375126646,58562.0
6,0,9,2007,6,446,2,259,1075.2100856911068,29508.0
27,0,5,2024,5,743,2,47,1017.8760197630929,59019.0
9,1,8,1992,3,465,2,247,1320.2543126711105,65500.0
6,1,9,1960,1,798,2,253,962.1127501618741,5600.0
0,1,9,1947,6,798,0,54,925.0,10312.0
6,1,9,1940,6,764,3,247,1159.0,8999.0
1,0,8,2024,3,304,2,80,1134.1149479459152,60421.0
26,1,9,1922,6,542,0,159,490.8738521234052,12244.0
18,0,8,2015,1,631,2,259,1520.0,103122.0
4,0,5,2005,6,379,2,101,1559.25,49553.0
1,0,7,2024,5,314,2,219,1134.1149479459152,48440.0
9,1,8,2015,6,300,2,259,870.9201694097964,39035.0
12,2,8,2018,6,242,1,17,638.0,8463.0
1,0,8,2021,5,565,2,247,1256.6370614359173,91825.0
18,0,7,2018,5,647,2,168,1288.2493375126646,109283.0
18,0,7,2022,5,723,2,247,973.1397403759745,62775.0
6,1,5,2015,6,175,1,228,1194.5906065275187,15225.0
27,0,9,2016,6,469,3,259,1225.4174844408687,40645.0
1,0,5,2023,5,299,2,47,1134.1149479459152,65700.0
6,1,5,2021,6,456,2,222,1194.5906065275187,28575.0
6,1,5,2018,6,680,2,51,1075.2100856911068,23362.0
12,2,9,1996,6,798,3,65,891.8,9241.0
2,0,3,2018,5,655,2,259,1385.4423602330987,71618.0
26,1,9,1950,6,775,0,159,1176.0,9465.0
4,0,7,2023,5,524,2,259,1256.6370614359173,66257.0
6,0,8,2022,3,547,2,195,1194.5906065275187,35000.0
24,0,5,1960,3,752,2,219,1104.4661672776617,41500.0
18,0,7,2007,6,414,2,228,1782.0,98000.0
4,0,8,2023,5,312,2,233,1398.6684653047118,129975.0
19,0,1,1991,6,261,2,17,572.5552611167398,9688.0
12,1,9,1992,6,427,0,51,1014.0,14109.0
6,1,9,2021,6,798,0,133,855.2985999398212,19536.0
0,1,5,1938,6,798,3,259,1288.2493375126646,37861.0
11,1,9,2022,6,798,0,259,644.0,7795.0
0,1,8,2003,3,454,2,259,1194.5906065275187,32779.0
18,0,5,2023,3,713,2,247,973.1397403759745,93000.0
4,0,7,2020,5,524,2,247,1320.2543126711105,76399.0
21,0,9,2024,6,374,0,228,1017.8760197630929,48888.0
18,0,7,2014,6,414,2,94,1288.2493375126646,111245.0
6,0,9,1963,6,56,0,247,962.1127501618741,13100.0
4,0,8,2020,6,528,2,222,1398.6684653047118,88000.0
6,1,7,2022,6,680,0,259,1075.2100856911068,18094.0
18,0,5,2022,3,723,2,247,962.1127501618741,98000.0
1,0,5,2007,6,578,3,256,1194.5906065275187,49250.0
25,2,7,2024,1,280,0,162,750.0,11154.0
8,1,9,1998,1,612,2,208,1385.4423602330987,83413.0
6,0,9,2023,1,233,2,219,490.8738521234052,14525.0
6,1,8,2019,6,528,3,247,1017.8760197630929,18950.0
11,1,8,2004,6,798,0,27,855.2985999398212,18129.0
11,0,8,1973,1,101,0,259,1075.2100856911068,31736.0
6,1,9,1959,6,32,0,247,907.9202768874502,9800.0
6,0,8,2016,6,547,2,259,1194.5906065275187,26433.0
4,0,5,2016,6,391,3,228,1134.1149479459152,69300.0
6,0,5,2019,6,372,2,94,1385.4423602330987,46770.0
11,1,9,1980,6,166,0,96,864.0,7684.0
18,0,7,2023,5,644,2,219,1288.2493375126646,82500.0
4,0,7,2024,6,524,2,194,1256.6370614359173,60689.0
18,0,5,2023,5,740,2,47,973.1397403759745,131400.0
21,0,8,2022,6,583,2,247,1256.6370614359173,80000.0
28,0,8,2016,6,469,2,187,1225.4174844408687,81791.0
0,1,8,2023,6,76,0,222,600.0,25000.0
1,0,5,2023,3,593,2,205,1164.1564276958677,65166.0
18,2,5,2024,3,706,2,253,804.247719318987,52500.0
12,1,9,2009,6,344,3,259,1436.2,21158.0
1,0,5,2019,5,593,2,247,1134.1149479459152,60495.0
0,0,5,2019,6,435,2,52,1194.5906065275187,103561.0
12,1,7,1907,6,798,2,259,1250.3617301103716,15000.0
12,0,5,2008,6,449,2,247,1938.0,34900.0
18,2,5,2018,6,706,2,68,804.247719318987,55167.0
2,0,3,2011,6,665,2,249,1288.2493375126646,62500.0
8,1,8,2012,6,528,0,259,1482.0,48000.0
21,0,8,2022,3,541,2,28,1194.5906065275187,90766.0
4,0,5,2023,5,643,2,219,1250.3617301103716,161999.0
1,0,5,2020,6,372,2,208,1256.6370614359173,45615.0
8,0,5,2021,6,673,1,66,1256.6370614359173,68201.0
0,1,9,1910,6,435,2,259,380.132711084365,4666.0
6,0,9,1993,6,150,2,259,855.2985999398212,25333.0
1,0,5,2007,6,598,2,51,1134.1149479459152,37861.0
6,0,8,2024,3,696,2,80,1017.8760197630929,37829.0
18,2,5,2022,3,706,2,195,804.247719318987,57233.0
27,0,5,2021,5,746,2,159,1017.8760197630929,67370.0
6,1,8,2017,3,547,2,228,1194.5906065275187,40743.0
1,0,8,2015,6,593,2,66,1134.1149479459152,33350.0
4,0,7,2010,6,524,2,119,1256.6370614359173,55677.0
1,0,8,2017,6,316,0,259,1134.1149479459152,41419.0
21,0,5,2023,6,680,0,66,1225.4174844408687,50302.0
8,1,8,2013,6,528,2,259,1194.5906065275187,55656.0
6,1,9,2022,6,181,2,228,945.0,13335.0
4,0,5,2024,5,680,2,247,1385.4423602330987,136995.0
18,2,5,2023,6,713,2,247,804.247719318987,95400.0
21,0,8,2008,6,491,1,51,1075.2100856911068,49988.0
8,1,9,1999,6,399,2,99,1385.4423602330987,75722.0
4,0,5,2024,5,545,2,159,1307.4051987179282,133627.0
25,2,7,2000,6,542,0,233,490.8738521234052,8800.0
6,1,9,2015,1,33,0,259,962.1127501618741,8331.0
18,0,7,2006,6,108,0,259,1256.6370614359173,139195.0
6,1,8,2007,4,57,0,259,962.1127501618741,9506.0
4,0,7,2022,6,424,2,205,1256.6370614359173,58650.0
4,0,7,2020,5,524,2,247,1320.2543126711105,76399.0
11,2,9,1995,5,798,2,259,952.0,16147.0
18,0,9,2015,6,139,1,159,1075.2100856911068,65700.0
25,0,5,2023,3,760,2,253,1017.8760197630929,51500.0
6,0,8,2004,6,206,1,17,907.9202768874502,19153.0
0,1,5,1887,1,713,3,169,1194.5906065275187,6749.0
18,0,7,2019,6,711,0,208,1194.5906065275187,127074.0
6,0,8,2023,6,690,2,228,1256.6370614359173,39890.0
2,0,3,2019,5,655,2,247,1385.4423602330987,75888.0
1,0,8,2014,6,333,2,153,1194.5906065275187,33334.0
9,0,8,2001,6,374,2,168,1017.8760197630929,56219.0
2,0,5,2023,5,660,2,159,1385.4423602330987,91312.0
18,0,7,1991,1,139,3,259,1075.2100856911068,55622.0
18,0,7,2022,6,679,2,247,1320.2543126711105,118999.0
4,0,8,2022,3,528,2,247,1398.6684653047118,86100.0
18,0,7,2014,1,643,2,208,1520.0,103549.0
1,0,8,2024,5,313,2,27,1134.1149479459152,85187.0
27,0,5,2024,5,743,2,159,1017.8760197630929,59019.0
11,2,9,2020,6,256,2,219,1398.6684653047118,10750.0
18,0,7,2022,6,628,0,28,1520.0,92000.0
4,0,5,2023,5,545,2,219,1256.6370614359173,83500.0
9,0,8,2018,6,504,3,208,1194.5906065275187,78134.0
8,1,5,2005,3,402,2,145,1385.4423602330987,94653.0
18,0,7,2000,6,712,2,17,886.6831105491832,75165.0
9,0,5,2020,6,435,2,153,1194.5906065275187,71850.0
25,2,5,2012,6,296,0,70,706.8583470577034,11389.0
4,0,7,2021,3,424,2,131,1256.6370614359173,70671.0
21,0,8,2009,6,528,0,153,1086.8653944359248,42533.0
6,0,8,2021,6,320,2,259,962.1127501618741,27056.0
18,0,9,2023,6,798,2,228,1288.2493375126646,88888.0
21,0,9,1997,6,199,2,178,1017.8760197630929,77737.0
18,0,1,2017,6,414,2,247,1559.25,119000.0
6,0,5,2016,6,449,2,66,1134.1149479459152,29302.0
21,0,3,2012,6,665,2,28,1225.4174844408687,55678.0
6,0,5,2023,5,690,2,194,1080.0,40985.0
6,1,9,2022,6,181,1,17,855.2985999398212,11915.0
1,0,5,2021,6,449,2,147,1194.5906065275187,65143.0
19,0,7,2000,5,413,0,234,1017.8760197630929,15900.0
12,1,8,2011,6,333,3,208,907.9202768874502,24698.0
6,1,7,1970,1,798,0,133,530.929158456675,14423.0
27,0,5,2017,6,480,2,40,1256.6370614359173,125721.0
11,0,8,2023,3,648,2,145,934.8201639838128,90978.0
4,2,7,2022,3,519,2,78,1182.3698111050544,51358.0
